sersic_n,sersic_r_eff,sersic_amplitude,sersic_total_flux_99,sersic_r_99,sersic_r_20,sersic_r_80,sersic_c2080,sersic_petro_0205,corr_eta,corr_epsilon,corr_r_petrosian,corr_r_half_light,corr_r_total_flux,corr_total_flux,corr_r_20,corr_r_80,corr_c2080,uncorr_eta,uncorr_epsilon,uncorr_r_petrosian,uncorr_r_half_light,uncorr_r_total_flux,uncorr_total_flux,uncorr_r_20,uncorr_r_80,uncorr_c2080
9.580000000000007,50,1,86802.51037666886,5553.095085228979,7.228877232684616,284.60234258028345,7.97583810620036,-26.32598186526166,0.2,152.74345110199994,36.3557,48.636442702891316,5553.095085228979,85934.48245320596,7.228849423003431,284.60187445461173,7.975842888197683,0.2,2,36.3557,13.801799915944803,72.7114,49293.22957320121,3.0671444257655125,38.777016963479255,5.509200850550515
9.590000000000007,50,1,86847.14343955847,5567.684104451715,7.221938387855468,284.8648108675445,7.979925127271715,-26.35144438619434,0.2,153.4283341678966,36.2885,48.63641966957384,5567.684104451715,85978.66915645207,7.2220305447865885,284.8656928991469,7.9799041415133445,0.2,2,36.2885,13.77494021643014,72.577,49286.51912412378,3.0606208599752365,38.708449473716165,5.509981207163176
9.600000000000009,50,1,86891.75358870861,5582.303990979643,7.215009743692699,285.12738624650973,7.984010055000084,-26.374434847170285,0.2,154.11661069535447,36.2213,48.63552952170018,5582.303990979643,86022.83320411944,7.21461387411703,285.1284950665253,7.9841376460719555,0.2,2,36.2213,13.748702029177254,72.4426,49279.74103984434,3.0520094751812685,38.63927520790973,5.512215468897059
9.610000000000008,50,1,86936.34085935363,5596.9547981732,7.208091278206949,285.3900687751137,7.988092892596276,-26.400346575859103,0.2,154.80787289369422,36.1542,48.63381610648,5596.9547981732,86066.9746309225,7.208338301408008,285.3897917216607,7.988016368893735,0.2,2,36.1542,13.721022889594417,72.3084,49272.938542609176,3.045023989175129,38.568303198960244,5.513199071037115
9.620000000000008,50,1,86980.9052866377,5611.636579469943,7.201182969474465,285.6528585112453,7.992173643262914,-26.42650425894386,0.2,155.5021331516422,36.0872,48.63277995994903,5611.636579469943,86111.09347148739,7.200855624321989,285.65347388239996,7.992277032338679,0.2,2,36.0872,13.697080492921666,72.1744,49266.111717032356,3.0388589890940985,38.50107610274668,5.513811600103969
9.630000000000008,50,1,87025.44690561517,5626.349388384015,7.194284795636309,285.9157555127275,7.996252310194478,-26.45017128721397,0.2,156.19897026085258,36.0204,48.633632433381564,5626.349388384015,86155.18976035215,7.194572751952753,285.9158196791206,7.996165884551853,0.2,2,36.0204,13.669347462842264,72.0408,49259.30420496346,3.031859343712401,38.43247692451304,5.514946628917387
9.640000000000008,50,1,87069.96575125089,5641.093278506417,7.187396734898659,286.1787598373308,8.000328896577262,-26.474039447945724,0.2,156.89926122853947,35.9536,48.633511017637,5641.093278506417,86199.2635319671,7.1876622415597105,286.17955602588756,8.000254723916992,0.2,2,35.9536,13.64466890774608,71.9072,49252.42906175745,3.0252528121129765,38.36305445800697,5.515757524992498
9.650000000000007,50,1,87114.46185842049,5655.86830350551,7.180518765532089,286.4418715427698,8.004403405589521,-26.500930414189355,0.2,157.60214850796973,35.887,48.632260032381296,5655.86830350551,86243.31482069512,7.180079552657193,286.4420382922198,8.004537496836804,0.2,2,35.887,13.617909852324242,71.774,49245.573571228706,3.01901221555313,38.292485694111825,5.5162434425318345
9.660000000000007,50,1,87158.93526191074,5670.67451712655,7.173650865871611,286.7050906866996,8.00847584040138,-26.525270197638964,0.2,158.30807825481358,35.8205,48.630691018400455,5670.67451712655,86287.343660812,7.17378525862574,286.7059551767279,8.008441707481683,0.2,2,35.8205,13.59261061630875,71.641,49238.694262344485,3.0119910047614913,38.22620538373983,5.517537591756399
9.670000000000007,50,1,87203.38599642,5685.511973192086,7.166793014316315,286.9684173267216,8.012546204174942,-26.54983423767665,0.2,159.01706302751532,35.7541,48.63050505498828,5685.511973192086,86331.35008650683,7.166818590077266,286.96861144569846,8.012539923854174,0.2,2,35.7541,13.565224642378237,71.5082,49231.791221315616,3.0053355985807313,38.15626396622157,5.518364344620169
