sersic_n,sersic_r_eff,sersic_amplitude,sersic_total_flux_99,sersic_r_99,sersic_r_20,sersic_r_80,sersic_r_50,sersic_r_90,sersic_c2080,sersic_c5090,sersic_petro_0502,corr_eta,corr_epsilon,corr_r_petrosian,corr_r_half_light,corr_r_total_flux,corr_total_flux,corr_r_20,corr_r_80,corr_r_50,corr_r_90,corr_c2080,corr_c5090,uncorr_eta,uncorr_epsilon,uncorr_r_petrosian,uncorr_r_half_light,uncorr_r_total_flux,uncorr_total_flux,uncorr_r_20,uncorr_r_80,uncorr_r_50,uncorr_r_90,uncorr_c2080,uncorr_c5090
0.52,50,1,22987.014005060646,131.44645422716306,28.03346709711589,75.78351324664234,49.63468723164698,90.36562385473525,2.15948960752323,1.3010898080442543,0.8443693820339847,0.2,1.3334826721417157,98.5738,49.6347,131.44645422716306,22757.14386500885,28.0335,75.7835,49.6347,90.3656,2.159486679302904,1.301088676214706,0.2,2,98.5738,49.99850000000001,197.1476,22986.089341936695,28.1923,76.73920000000001,49.99850000000001,92.13780000000001,2.174433796141515,1.3274043148180978
0.53,50,1,23148.2817023386,132.73542329278644,27.945834432859844,76.0462838408672,49.63214186629467,90.84252825879413,2.1738045724602313,1.3126309757994712,0.8592394949456778,0.2,1.342474523485886,98.8737,49.63210000000001,132.73542329278644,22916.79888531439,27.945800000000002,76.0463,49.63210000000001,90.8425,2.1738077094127606,1.3126321320166783,0.2,2,98.8737,49.99810000000001,197.7474,23147.099788913314,28.1046,77.01360000000001,49.99810000000001,92.64160000000001,2.188950082000474,1.3392627312735215
0.54,50,1,23308.66436211093,134.02774988776488,27.85869873385064,76.3081873201212,49.62961052444463,91.31858553103449,2.1880515512609318,1.3240915444643822,0.874072872369554,0.2,1.3515248890039395,99.1678,49.6296,134.02774988776488,23075.577718488705,27.858700000000002,76.30820000000001,49.6296,91.3186,2.188051813396084,1.324092349005141,0.2,2,99.1678,49.997600000000006,198.3356,23307.173236751463,28.017400000000002,77.28680000000001,49.997600000000006,93.14410000000001,2.2033874776206055,1.3510309650608363
0.55,50,1,23468.168448210647,135.323481274742,27.772067366662046,76.5692391436566,49.62709310633656,91.79382065894812,2.202230607734829,1.3354730462852986,0.8888741034781844,0.2,1.3606339401137586,99.4562,49.627100000000006,135.323481274742,23233.486763727884,27.772100000000002,76.56920000000001,49.627100000000006,91.7938,2.2022269460672126,1.3354722559400314,0.2,2,99.4562,49.99700000000001,198.9124,23466.30970130808,27.9307,77.55900000000001,49.99700000000001,93.64540000000001,2.217751903838912,1.3627125158256523
0.56,50,1,23626.800928643537,136.6226636543568,27.685946471693633,76.82945460726,49.624589503987245,92.26825812257167,2.2163418768065437,1.346776973061351,0.903644441257837,0.2,1.36980181929192,99.739,49.62460000000001,136.6226636543568,23390.53291935614,27.6859,76.82950000000001,49.62460000000001,92.26830000000001,2.2163468046505064,1.3467774993342991,0.2,2,99.739,49.99640000000001,199.478,23624.509486164578,27.8444,77.82990000000001,49.99640000000001,94.1452,2.232043042168364,1.374297241866039
0.57,50,1,23784.569197561967,137.92534219762604,27.60034108329209,77.08884882110381,49.62209960244749,92.7419218885243,2.2303855562746002,1.3580047770108448,0.9183784251683912,0.2,1.3790286403078902,100.0163,49.6221,137.92534219762604,23546.723505585363,27.6003,77.0888,49.6221,92.7419,2.2303874133135544,1.358004247112824,0.2,2,100.0163,49.9956,200.0326,23781.773149193996,27.7586,78.0998,49.9956,94.64370000000001,2.2462618147753672,1.385799627583009
0.58,50,1,23941.481006721428,139.23156107855303,27.515255238143222,77.34743669174897,49.61962328090688,93.2148354073359,2.2443618994440087,1.3691578716887396,0.9330825500650463,0.2,1.3883131041063914,100.2883,49.619600000000005,139.23156107855303,23702.06619665329,27.5153,77.34740000000001,49.619600000000005,93.21480000000001,2.2443573367983283,1.369158065690172,0.2,2,100.2883,49.994600000000005,200.5766,23938.101531238382,27.6733,78.36840000000001,49.994600000000005,95.14080000000001,2.2604001446484805,1.3972185045229106
0.59,50,1,24097.54440524411,140.5413635066885,27.43069207314249,77.60523290770021,49.617160413665005,93.68702161350409,2.258271208536372,1.3802376329400892,0.9477522547246054,0.2,1.3976566407109392,100.555,49.617200000000004,140.5413635066885,23856.5689611908,27.4307,77.60520000000001,49.617200000000004,93.68700000000001,2.258269660238704,1.3802353995062586,0.2,2,100.555,49.99360000000001,201.11,24093.495595461405,27.5884,78.6358,49.99360000000001,95.63640000000001,2.2744689765065202,1.4085440435307715
0.6,50,1,24252.767686668427,141.85479175943001,27.346653913820163,77.86225192798638,49.61471087098573,94.15850292780543,2.2721138287921256,1.3912453998769794,0.9623917250880136,0.2,1.4070592785846563,100.8165,49.614700000000006,141.85479175943001,24010.24000980147,27.346700000000002,77.8623,49.614700000000006,94.1585,2.27211150996569,1.3912458081435475,0.2,2,100.8165,49.99230000000001,201.633,24247.95654403174,27.504,78.902,49.99230000000001,96.13040000000001,2.28846076229516,1.4197881579305567
0.61,50,1,24407.159342397208,143.1718872138833,27.263142354280873,78.11850797333263,49.61227451984872,94.62930126145756,2.2858901431899543,1.402182475868686,0.9769983797925956,0.2,1.4165210181352599,101.0729,49.612300000000005,143.1718872138833,24163.087748972845,27.2631,78.11850000000001,49.612300000000005,94.62930000000001,2.2858932950177655,1.402181331685095,0.2,2,101.0729,49.99100000000001,202.1458,24401.485771335436,27.4201,79.16690000000001,49.99100000000001,96.62280000000001,2.302373024771587,1.4309389715770504
