sersic_n,sersic_r_eff,sersic_amplitude,sersic_total_flux_99,sersic_r_99,sersic_r_20,sersic_r_80,sersic_r_50,sersic_r_90,sersic_c2080,sersic_c5090,sersic_petro_0502,corr_eta,corr_epsilon,corr_r_petrosian,corr_r_half_light,corr_r_total_flux,corr_total_flux,corr_r_20,corr_r_80,corr_r_50,corr_r_90,corr_c2080,corr_c5090,uncorr_eta,uncorr_epsilon,uncorr_r_petrosian,uncorr_r_half_light,uncorr_r_total_flux,uncorr_total_flux,uncorr_r_20,uncorr_r_80,uncorr_r_50,uncorr_r_90,uncorr_c2080,uncorr_c5090
1.65,50,1,37315.925602869225,305.6851973515705,20.869592353020476,102.32858786744347,49.40890558571481,142.37913579727314,3.4524150743215776,2.2982055912394146,2.384710531281687,0.2,2.7597933381806192,110.7638,49.40890558571481,305.6851973515705,36942.76634684053,20.869592353020476,102.32858786744347,49.40890558571481,142.37913579727314,3.4524150743215776,2.2982055912394146,0.2,2,110.7638,49.40890558571481,221.5276,36942.76634684053,20.869592353020476,102.32858786744347,49.40890558571481,142.37913579727314,3.4524150743215776,2.2982055912394146
1.66,50,1,37419.18563801626,307.53428564751283,20.824075944352224,102.54804692177142,49.40728182917373,142.84099853153512,3.461808272380223,2.305309579463498,2.3975182696936184,0.2,2.77672045512835,110.7545,49.40728182917373,307.53428564751283,37044.99378163609,20.824075944352224,102.54804692177142,49.40728182917373,142.84099853153512,3.461808272380223,2.305309579463498,0.2,2,110.7545,49.40728182917373,221.509,37044.99378163609,20.824075944352224,102.54804692177142,49.40728182917373,142.84099853153512,3.461808272380223,2.305309579463498
1.67,50,1,37522.16689304832,309.3894993007795,20.77877386533523,102.76737011550206,49.405662507115586,143.3030799256504,3.4711766304734075,2.31239398582924,2.4103151916796715,0.2,2.7937359974425657,110.744,49.405662507115586,309.3894993007795,37146.94522411784,20.77877386533523,102.76737011550206,49.405662507115586,143.3030799256504,3.4711766304734075,2.31239398582924,0.2,2,110.744,49.405662507115586,221.488,37146.94522411784,20.77877386533523,102.76737011550206,49.405662507115586,143.3030799256504,3.4711766304734075,2.31239398582924
1.68,50,1,37624.87156315329,311.2508559083117,20.73368433459129,102.98655952594082,49.40404758464243,143.76538295491878,3.48052033841808,2.3194589709479647,2.423099089809378,0.2,2.8108432407945627,110.7322,49.40404758464243,311.2508559083117,37248.62284752176,20.73368433459129,102.98655952594082,49.40404758464243,143.76538295491878,3.48052033841808,2.3194589709479647,0.2,2,110.7322,49.40404758464243,221.4644,37248.62284752176,20.73368433459129,102.98655952594082,49.40404758464243,143.76538295491878,3.48052033841808,2.3194589709479647
1.69,50,1,37727.301815666855,313.11837305285366,20.688805592044275,103.2056172023192,49.40243702729863,144.2279105571104,3.489839583726533,2.326504693258862,2.4358776934849575,0.2,2.82804042165093,110.7192,49.40243702729863,313.11837305285366,37350.02879751019,20.688805592044275,103.2056172023192,49.40243702729863,144.2279105571104,3.489839583726533,2.326504693258862,0.2,2,110.7192,49.40243702729863,221.4384,37350.02879751019,20.688805592044275,103.2056172023192,49.40243702729863,144.2279105571104,3.489839583726533,2.326504693258862
1.7,50,1,37829.45979054639,314.99206830385646,20.644135898608067,103.42454516631207,49.400830801063464,144.69066563318594,3.4991345516430465,2.3335313090696044,2.448644794655345,0.2,2.845328289633318,110.705,49.400830801063464,314.99206830385646,37451.165192640925,20.644135898608067,103.42454516631207,49.400830801063464,144.69066563318594,3.4991345516430465,2.3335313090696044,0.2,2,110.705,49.400830801063464,221.41,37451.165192640925,20.644135898608067,103.42454516631207,49.400830801063464,144.69066563318594,3.4991345516430465,2.3335313090696044
1.71,50,1,37931.347600835026,316.8719592183561,20.59967353587934,103.64334541254452,49.399228872343485,145.15365104799946,3.5084054251798626,2.340538972595998,2.461402090327544,0.2,2.862705014272837,110.6897,49.399228872343485,316.8719592183561,37552.03412482668,20.59967353587934,103.64334541254452,49.399228872343485,145.15365104799946,3.5084054251798626,2.340538972595998,0.2,2,110.6897,49.399228872343485,221.3794,37552.03412482668,20.59967353587934,103.64334541254452,49.399228872343485,145.15365104799946,3.5084054251798626,2.340538972595998
1.72,50,1,38032.96733311622,318.75806334182374,20.555416805834827,103.8620199090848,49.397631207965844,145.61686963098563,3.517652385152457,2.3475278360006935,2.4741515171334942,0.2,2.8801765139119055,110.6731,49.397631207965844,318.75806334182374,37652.637659785054,20.555416805834827,103.8620199090848,49.397631207965844,145.61686963098563,3.517652385152457,2.3475278360006935,0.2,2,110.6731,49.397631207965844,221.3462,37652.637659785054,20.555416805834827,103.8620199090848,49.397631207965844,145.61686963098563,3.517652385152457,2.3475278360006935
1.73,50,1,38134.32104795905,320.6503982090054,20.511364030533233,104.0805705979289,49.39603777517066,146.0803241768311,3.5268756102142174,2.354498049431033,2.4868906640048665,0.2,2.897738368023661,110.6554,49.39603777517066,320.6503982090054,37752.977837479455,20.511364030533233,104.0805705979289,49.39603777517066,146.0803241768311,3.5268756102142174,2.354498049431033,0.2,2,110.6554,49.39603777517066,221.3108,37752.977837479455,20.511364030533233,104.0805705979289,49.39603777517066,146.0803241768311,3.5268756102142174,2.354498049431033
1.74,50,1,38235.410780354265,322.54898134473143,20.46751355182143,104.29899939547249,49.39444854160438,146.54401744612719,3.5360752768904637,2.3614497610559306,2.4996172854093524,0.2,2.9153939373057844,110.6365,49.39444854160438,322.54898134473143,37853.05667255072,20.46751355182143,104.29899939547249,49.39444854160438,146.54401744612719,3.5360752768904637,2.3614497610559306,0.2,2,110.6365,49.39444854160438,221.273,37853.05667255072,20.46751355182143,104.29899939547249,49.39444854160438,146.54401744612719,3.5360752768904637,2.3614497610559306
1.75,50,1,38336.23854014158,324.4538302647124,20.42386373104535,104.51730819297144,49.39286347531306,147.00795216601205,3.5452515596118155,2.3683831171019825,2.512341260033094,0.2,2.9331386994783095,110.6166,49.39286347531306,324.4538302647124,37952.87615474017,20.42386373104535,104.51730819297144,49.39286347531306,147.00795216601205,3.5452515596118155,2.3683831171019825,0.2,2,110.6166,49.39286347531306,221.2332,37952.87615474017,20.42386373104535,104.51730819297144,49.39286347531306,147.00795216601205,3.5452515596118155,2.3683831171019825
1.76,50,1,38436.80631242816,326.3649624763174,20.380412948765088,104.7354988569941,49.39128254473551,147.47213103079332,3.5544046307470074,2.3752982618886733,2.5250502349278885,0.2,2.950981347111339,110.5954,49.39128254473551,326.3649624763174,38052.43824930388,20.380412948765088,104.7354988569941,49.39128254473551,147.47213103079332,3.5544046307470074,2.3752982618886733,0.2,2,110.5954,49.39128254473551,221.1908,38052.43824930388,20.380412948765088,104.7354988569941,49.39128254473551,147.47213103079332,3.5544046307470074,2.3752982618886733
1.77,50,1,38537.11605799875,328.2823954793309,20.33715960447463,104.95357322986251,49.38970571869694,147.93655670256013,3.563534660635051,2.382195337862826,2.5377561159720012,0.2,2.968914669009587,110.5732,49.38970571869694,328.2823954793309,38151.74489741876,20.33715960447463,104.95357322986251,49.38970571869694,147.93655670256013,3.563534660635051,2.382195337862826,0.2,2,110.5732,49.38970571869694,221.1464,38151.74489741876,20.33715960447463,104.95357322986251,49.38970571869694,147.93655670256013,3.563534660635051,2.382195337862826
1.78,50,1,38637.16971371735,330.2061467666982,20.294102116325647,105.17153313008221,49.38813296640263,148.401231811778,3.5726418176168186,2.389074485632208,2.5504503884010097,0.2,2.9869420665843953,110.5499,49.38813296640263,330.2061467666982,38250.79801658017,20.294102116325647,105.17153313008221,49.38813296640263,148.401231811778,3.5726418176168186,2.389074485632208,0.2,2,110.5499,49.38813296640263,221.0998,38250.79801658017,20.294102116325647,105.17153313008221,49.38813296640263,148.401231811778,3.5726418176168186,2.389074485632208
1.79,50,1,38736.969192920864,332.1362338252378,20.251238920855908,105.38938035276577,49.386564257431516,148.8661589578726,3.581726268066068,2.395935843998429,2.5631307719018395,0.2,3.0050670146883682,110.5254,49.386564257431516,332.1362338252378,38349.59950099165,20.251238920855908,105.38938035276577,49.386564257431516,148.8661589578726,3.581726268066068,2.395935843998429,0.2,2,110.5254,49.386564257431516,221.0508,38349.59950099165,20.251238920855908,105.38938035276577,49.386564257431516,148.8661589578726,3.581726268066068,2.395935843998429
1.8,50,1,38836.516385804905,334.072674136359,20.208568472721623,105.60711667004374,49.3849995617303,149.33134070979878,3.5907881764198746,2.402779549989043,2.57580730767107,0.2,3.0232848548854707,110.4999,49.3849995617303,334.072674136359,38448.15122194686,20.208568472721623,105.60711667004374,49.3849995617303,149.33134070979878,3.5907881764198746,2.402779549989043,0.2,2,110.4999,49.3849995617303,220.9998,38448.15122194686,20.208568472721623,105.60711667004374,49.3849995617303,149.33134070979878,3.5907881764198746,2.402779549989043
1.81,50,1,38935.81315980158,336.01548517674473,20.166089244434108,105.82474383146891,49.383438849607074,149.79677960659617,3.5998277052085337,2.409605738888954,2.588477819022832,0.2,3.0415990576613963,110.4733,49.383438849607074,336.01548517674473,38546.45502820356,20.166089244434108,105.82474383146891,49.383438849607074,149.79677960659617,3.5998277052085337,2.409605738888954,0.2,2,110.4733,49.383438849607074,220.9466,38546.45502820356,20.166089244434108,105.82474383146891,49.383438849607074,149.79677960659617,3.5998277052085337,2.409605738888954
1.82,50,1,39034.86135995011,337.96468441903033,20.123799726100714,106.04226356441005,49.381882091725984,150.26247815793423,3.6088450150848814,2.4164145442711,2.6011375401312797,0.2,3.0600076274497816,110.4457,49.381882091725984,337.96468441903033,38644.51274635061,20.123799726100714,106.04226356441005,49.381882091725984,150.26247815793423,3.6088450150848814,2.4164145442711,0.2,2,110.4457,49.381882091725984,220.8914,38644.51274635061,20.123799726100714,106.04226356441005,49.381882091725984,150.26247815793423,3.6088450150848814,2.4164145442711
1.83,50,1,39133.66280925967,339.92028933246803,20.081698425169687,106.259677574438,49.380329259100904,150.72843884464336,3.6178402648531076,2.423206098026474,2.613784162685055,0.2,3.0785140814590872,110.417,49.380329259100904,339.92028933246803,38742.326181167075,20.081698425169687,106.259677574438,49.380329259100904,150.72843884464336,3.6178402648531076,2.423206098026474,0.2,2,110.417,49.380329259100904,220.834,38742.326181167075,20.081698425169687,106.259677574438,49.380329259100904,150.72843884464336,3.6178402648531076,2.423206098026474
1.84,50,1,39232.21930906529,341.88231738356063,20.03978386617924,106.47698754570374,49.37878032309025,151.1946641192349,3.6268136114970373,2.429980530393445,2.6264258966574983,0.2,3.097116401828477,110.3873,49.37878032309025,341.88231738356063,38839.897115974636,20.03978386617924,106.47698754570374,49.37878032309025,151.1946641192349,3.6268136114970373,2.429980530393445,0.2,2,110.3873,49.37878032309025,220.7746,38839.897115974636,20.03978386617924,106.47698754570374,49.37878032309025,151.1946641192349,3.6268136114970373,2.429980530393445
1.85,50,1,39330.53263937647,343.8507860366935,19.998054590510375,106.69419514130661,49.37723525539117,151.66115640640803,3.635765210207888,2.4367379699864395,2.639060538552209,0.2,3.115818153318504,110.3565,49.37723525539117,343.8507860366935,38937.22731298271,19.998054590510375,106.69419514130661,49.37723525539117,151.66115640640803,3.635765210207888,2.4367379699864395,0.2,2,110.3565,49.37723525539117,220.713,38937.22731298271,19.998054590510375,106.69419514130661,49.37723525539117,151.66115640640803,3.635765210207888,2.4367379699864395
1.86,50,1,39428.604559219115,345.82571275476386,19.95650915614392,106.9113020036563,49.37569402803422,152.12791810354855,3.644695214411531,2.4434785438240185,2.6516851069081238,0.2,3.1346144543635144,110.3248,49.37569402803422,345.82571275476386,39034.318513626924,19.95650915614392,106.9113020036563,49.37569402803422,152.12791810354855,3.644695214411531,2.4434785438240185,0.2,2,110.3248,49.37569402803422,220.6496,39034.318513626924,19.95650915614392,106.9113020036563,49.37569402803422,152.12791810354855,3.644695214411531,2.4434785438240185
1.87,50,1,39526.436806970574,347.8071149997727,19.915146137421406,107.12830975482713,49.37415661337804,152.59495158121425,3.65360377579526,2.450202377356306,2.6643020106226114,0.2,3.1535117234230285,110.292,49.37415661337804,347.8071149997727,39131.17243890087,19.915146137421406,107.12830975482713,49.37415661337804,152.59495158121425,3.65360377579526,2.450202377356306,0.2,2,110.292,49.37415661337804,220.584,39131.17243890087,19.915146137421406,107.12830975482713,49.37415661337804,152.59495158121425,3.65360377579526,2.450202377356306
1.88,50,1,39624.03110068809,349.7950102334134,19.873964124809493,107.34521999690227,49.37262298410405,153.0622591836081,3.662491044334053,2.456909594491808,2.6769062059184416,0.2,3.172507897221371,110.2582,49.37262298410405,349.7950102334134,39227.7907896812,19.873964124809493,107.34521999690227,49.37262298410405,153.0622591836081,3.662491044334053,2.456909594491808,0.2,2,110.2582,49.37262298410405,220.5164,39227.7907896812,19.873964124809493,107.34521999690227,49.37262298410405,153.0622591836081,3.662491044334053,2.456909594491808
1.89,50,1,39721.38913843088,351.7894159176498,19.832961724668593,107.56203431231417,49.37109311321155,153.52984322904598,3.671357168316391,2.463600317623694,2.689506075316478,0.2,3.191600846622089,110.2235,49.37109311321155,351.7894159176498,39324.17524704657,19.832961724668593,107.56203431231417,49.37109311321155,153.52984322904598,3.671357168316391,2.463600317623694,0.2,2,110.2235,49.37109311321155,220.447,39324.17524704657,19.832961724668593,107.56203431231417,49.37109311321155,153.52984322904598,3.671357168316391,2.463600317623694
1.9,50,1,39818.512598575864,353.7903495152856,19.792137559024937,107.77875426417496,49.36956697401244,153.99770601040882,3.6802022943695807,2.4702746676554663,2.702097410929898,0.2,3.210797117239815,110.1877,49.36956697401244,353.7903495152856,39420.32747259011,19.792137559024937,107.77875426417496,49.36956697401244,153.99770601040882,3.6802022943695807,2.4702746676554663,0.2,2,110.1877,49.36956697401244,220.3754,39420.32747259011,19.792137559024937,107.77875426417496,49.36956697401244,153.99770601040882,3.6802022943695807,2.4702746676554663
1.91,50,1,39915.403140127375,355.7978284905119,19.75149026534654,107.9953813966021,49.3680445401267,154.4658497955897,3.689026567484637,2.4769327640261016,2.714678968270378,0.2,3.2300887461905683,110.1511,49.3680445401267,355.7978284905119,39516.2491087261,19.75149026534654,107.9953813966021,49.3680445401267,154.4658497955897,3.689026567484637,2.4769327640261016,0.2,2,110.1511,49.3680445401267,220.3022,39516.2491087261,19.75149026534654,107.9953813966021,49.3680445401267,154.4658497955897,3.689026567484637,2.4769327640261016
1.92,50,1,40012.06240302054,357.81187030945085,19.711018496322435,108.21191723503465,49.36652578547708,154.93427682792722,3.6978301310407122,2.483574724734645,2.727258275129315,0.2,3.2494852607353044,110.1134,49.36652578547708,357.81187030945085,39611.94177899034,19.711018496322435,108.21191723503465,49.36652578547708,154.93427682792722,3.6978301310407122,2.483574724734645,0.2,2,110.1134,49.36652578547708,220.2268,39611.94177899034,19.711018496322435,108.21191723503465,49.36652578547708,154.93427682792722,3.6978301310407122,2.483574724734645
1.93,50,1,40108.492008419154,359.8324924406769,19.670720919645838,108.42836328654532,49.36501068428452,155.4029893266311,3.7066131268290863,2.4902006663642706,2.7398251804066693,0.2,3.2689815692663253,110.0748,49.36501068428452,359.8324924406769,39707.40708833496,19.670720919645838,108.42836328654532,49.36501068428452,155.4029893266311,3.7066131268290863,2.4902006663642706,0.2,2,110.0748,49.36501068428452,220.1496,39707.40708833496,19.670720919645838,108.42836328654532,49.36501068428452,155.4029893266311,3.7066131268290863,2.4902006663642706
1.94,50,1,40204.69355900748,361.85971235573936,19.63059621780066,108.6447210401444,49.36349921106391,155.87198948719993,3.715375695076713,2.496810704105832,2.7523792626821484,0.2,3.288578413979326,110.0353,49.36349921106391,361.85971235573936,39802.6466234174,19.63059621780066,108.6447210401444,49.36349921106391,155.87198948719993,3.715375695076713,2.496810704105832,0.2,2,110.0353,49.36349921106391,220.0706,39802.6466234174,19.63059621780066,108.6447210401444,49.36349921106391,155.87198948719993,3.715375695076713,2.496810704105832
1.95,50,1,40300.668639276795,363.8935475296789,19.590643087851557,108.86099196707859,49.361991340619056,156.34127948182882,3.724117974469366,2.503404951780945,2.7649322236585894,0.2,3.3082795507576623,109.9948,49.361991340619056,363.8935475296789,39897.661952884024,19.590643087851557,108.86099196707859,49.361991340619056,156.34127948182882,3.724117974469366,2.503404951780945,0.2,2,109.9948,49.361991340619056,219.9896,39897.661952884024,19.590643087851557,108.86099196707859,49.361991340619056,156.34127948182882,3.724117974469366,2.503404951780945
1.96,50,1,40396.41881580595,365.9340154415034,19.550860241237157,109.07717752112285,49.36048704803843,156.81086145980728,3.7328401021743742,2.509983521864531,2.7774736405649914,0.2,3.3280797377209765,109.9535,49.36048704803843,365.9340154415034,39992.45462764789,19.550860241237157,109.07717752112285,49.36048704803843,156.81086145980728,3.7328401021743742,2.509983521864531,0.2,2,109.9535,49.36048704803843,219.907,39992.45462764789,19.550860241237157,109.07717752112285,49.36048704803843,156.81086145980728,3.7328401021743742,2.509983521864531
1.97,50,1,40491.94563753709,367.9811335746916,19.51124640356701,109.29327913886631,49.358986308690696,157.2807375479115,3.741542213862906,2.516546525506946,2.790013399238913,0.2,3.347985770100696,109.9112,49.358986308690696,367.9811335746916,40087.02618116172,19.51124640356701,109.29327913886631,49.358986308690696,157.2807375479115,3.741542213862906,2.516546525506946,0.2,2,109.9112,49.358986308690696,219.8224,40087.02618116172,19.51124640356701,109.29327913886631,49.358986308690696,157.2807375479115,3.741542213862906,2.516546525506946
1.98,50,1,40587.25063604567,370.03491941765617,19.471800314421444,109.50929823999202,49.357489098220775,157.7509098507852,3.750224443731911,2.523094072555578,2.8025389152885176,0.2,3.3679954073766356,109.868,49.357489098220775,370.03491941765617,40181.37812968521,19.471800314421444,109.50929823999202,49.357489098220775,157.7509098507852,3.750224443731911,2.523094072555578,0.2,2,109.868,49.357489098220775,219.736,40181.37812968521,19.471800314421444,109.50929823999202,49.357489098220775,157.7509098507852,3.750224443731911,2.523094072555578
1.99,50,1,40682.335325805674,372.09539046422293,19.43252072715504,109.72523622755308,49.35599539254502,158.221380451315,3.758886924525652,2.5296262715760793,2.8150569558273846,0.2,3.3881094230329003,109.8239,49.35599539254502,372.09539046422293,40275.51197254762,19.43252072715504,109.72523622755308,49.35599539254502,158.221380451315,3.758886924525652,2.5296262715760793,0.2,2,109.8239,49.35599539254502,219.6478,40275.51197254762,19.43252072715504,109.72523622755308,49.35599539254502,158.221380451315,3.758886924525652,2.5296262715760793
2.0,50,1,40777.201204449535,374.16256421407724,19.39340640870295,109.94109448823895,49.35450516784768,158.6921514109962,3.767529787556824,2.5361432298730757,2.827569162278705,0.2,3.4083254922533204,109.779,49.35450516784768,374.16256421407724,40369.42919240504,19.39340640870295,109.94109448823895,49.35450516784768,158.6921514109962,3.767529787556824,2.5361432298730757,0.2,2,109.779,49.35450516784768,219.558,40369.42919240504,19.39340640870295,109.94109448823895,49.35450516784768,158.6921514109962,3.767529787556824,2.5361432298730757
2.01,50,1,40871.84975302343,376.2364581732105,19.35445613939067,110.15687439264128,49.35301840057637,159.1632247702921,3.776153162727358,2.542645053510518,2.8400732142399243,0.2,3.428647466520711,109.7332,49.35301840057637,376.2364581732105,40463.131255493194,19.35445613939067,110.15687439264128,49.35301840057637,159.1632247702921,3.776153162727358,2.542645053510518,0.2,2,109.7332,49.35301840057637,219.4664,40463.131255493194,19.35445613939067,110.15687439264128,49.35301840057637,159.1632247702921,3.776153162727358,2.542645053510518
2.02,50,1,40966.28243623747,378.3170898543734,19.315668712746657,110.37257729551064,49.351535067438505,159.63460254898618,3.784757178548807,2.5491318473315787,2.852568760240335,0.2,3.4490761383978286,109.6865,49.351535067438505,378.3170898543734,40556.61961187509,19.315668712746657,110.37257729551064,49.351535067438505,159.63460254898618,3.784757178548807,2.5491318473315787,0.2,2,109.6865,49.351535067438505,219.373,40556.61961187509,19.315668712746657,110.37257729551064,49.351535067438505,159.63460254898618,3.784757178548807,2.5491318473315787
2.03,50,1,41060.500702711404,380.40447677748506,19.27704293531814,110.58820453600997,49.35005514539724,160.10628674652403,3.7933419621623985,2.5556037149781226,2.865064831473077,0.2,3.4696091425267017,109.639,49.35005514539724,380.40447677748506,40649.89569568429,19.27704293531814,110.58820453600997,49.35005514539724,160.10628674652403,3.7933419621623985,2.5556037149781226,0.2,2,109.639,49.35005514539724,219.278,40649.89569568429,19.27704293531814,110.58820453600997,49.35005514539724,160.10628674652403,3.7933419621623985,2.5556037149781226
2.04,50,1,41154.50598521568,382.49863647006856,19.238577626489757,110.80375743796196,49.348578611667385,160.57827934235254,3.80190763935873,2.562060758909852,2.877544308874449,0.2,3.490250408977308,109.5906,49.348578611667385,382.49863647006856,40742.96092536352,19.238577626489757,110.80375743796196,49.348578611667385,160.57827934235254,3.80190763935873,2.562060758909852,0.2,2,109.5906,49.348578611667385,219.1812,40742.96092536352,19.238577626489757,110.80375743796196,49.348578611667385,160.57827934235254,3.80190763935873,2.562060758909852
2.05,50,1,41248.299700907985,384.5995864676608,19.20027161830553,111.01923731009278,49.347105443712245,161.05058229625,3.810454334597098,2.5685030804229925,2.890016164200872,0.2,3.5109975449251225,109.5414,49.347105443712245,384.5995864676608,40835.816703898905,19.20027161830553,111.01923731009278,49.347105443712245,161.05058229625,3.810454334597098,2.5685030804229925,0.2,2,109.5414,49.347105443712245,219.0828,40835.816703898905,19.20027161830553,111.01923731009278,49.347105443712245,161.05058229625,3.810454334597098,2.5685030804229925
2.06,50,1,41341.88325156532,386.70734431421334,19.162123755293067,111.23464544626928,49.345635619239054,161.52319754864786,3.8189821710245346,2.574930779668647,2.9024855830567367,0.2,3.5318545337776914,109.4913,49.345635619239054,386.70734431421334,40928.46441904967,19.162123755293067,111.23464544626928,49.345635619239054,161.52319754864786,3.8189821710245346,2.574930779668647,0.2,2,109.4913,49.345635619239054,218.9826,40928.46441904967,19.162123755293067,111.23464544626928,49.345635619239054,161.52319754864786,3.8189821710245346,2.574930779668647
2.07,50,1,41435.258023812064,388.8219275624953,19.124132894291357,111.44998312573347,49.34416911619655,161.99612702095015,3.827491270494463,2.5813439556707465,2.914948688422964,0.2,3.552815708649863,109.4405,49.34416911619655,388.8219275624953,41020.905443573945,19.124132894291357,111.44998312573347,49.34416911619655,161.99612702095015,3.827491270494463,2.5813439556707465,0.2,2,109.4405,49.34416911619655,218.881,41020.905443573945,19.124132894291357,111.44998312573347,49.34416911619655,161.99612702095015,3.827491270494463,2.5813439556707465
2.08,50,1,41528.42538934335,390.943353774479,19.086297904280656,111.66525161333003,49.34270591277013,162.46937261584108,3.835981753585057,2.5877427063436746,2.9273934749826895,0.2,3.573888311915653,109.3888,49.34270591277013,390.943353774479,41113.141135449914,19.086297904280656,111.66525161333003,49.34270591277013,162.46937261584108,3.835981753585057,2.5877427063436746,0.2,2,109.3888,49.34270591277013,218.7776,41113.141135449914,19.086297904280656,111.66525161333003,49.34270591277013,162.46937261584108,3.835981753585057,2.5877427063436746
2.09,50,1,41621.38670514477,393.0716405217178,19.04861766621568,111.8804521597313,49.341245987379374,162.94293621759195,3.844453739617269,2.5941271285095278,2.939844451629022,0.2,3.595069894643571,109.3363,49.341245987379374,393.0716405217178,41205.17283809332,19.04861766621568,111.8804521597313,49.341245987379374,162.94293621759195,3.844453739617269,2.5941271285095278,0.2,2,109.3363,49.341245987379374,218.6726,41205.17283809332,19.04861766621568,111.8804521597313,49.341245987379374,162.94293621759195,3.844453739617269,2.5941271285095278
2.1,50,1,41714.14331370785,395.2068053857333,19.011091072861166,112.09558600165737,49.33978931867393,163.41681969235717,3.8529073466725574,2.6004973179150284,2.952278278012901,0.2,3.6163612399525387,109.283,49.33978931867393,395.2068053857333,41297.00188057077,19.011091072861166,112.09558600165737,49.33978931867393,163.41681969235717,3.8529073466725574,2.6004973179150284,0.2,2,109.283,49.33978931867393,218.566,41297.00188057077,19.011091072861166,112.09558600165737,49.33978931867393,163.41681969235717,3.8529073466725574,2.6004973179150284
2.11,50,1,41806.69654324162,397.3488659583695,18.973717028630308,112.31065436209093,49.33833588553083,163.89102488846788,3.8613426916102735,2.6068533692480984,2.9647119519258434,0.2,3.6377598069960313,109.229,49.33833588553083,397.3488659583695,41388.6295778092,18.973717028630308,112.31065436209093,49.33833588553083,163.89102488846788,3.8613426916102735,2.6068533692480984,0.2,2,109.229,49.33833588553083,218.458,41388.6295778092,18.973717028630308,112.31065436209093,49.33833588553083,163.89102488846788,3.8613426916102735,2.6068533692480984
2.12,50,1,41899.04770788027,399.4978398421593,18.936494449425517,112.52565845049018,49.3368856670505,164.36555363671758,3.869759890084827,2.6131953761541444,2.9771333802815274,0.2,3.659273031260705,109.1741,49.3368856670505,399.4978398421593,41480.05723080147,18.936494449425517,112.52565845049018,49.3368856670505,164.36555363671758,3.869759890084827,2.6131953761541444,0.2,2,109.1741,49.3368856670505,218.3482,41480.05723080147,18.936494449425517,112.52565845049018,49.3368856670505,164.36555363671758,3.869759890084827,2.6131953761541444
2.13,50,1,41991.19810788716,401.6537446506801,18.899422262482073,112.74059946299424,49.33543864255395,164.8404077506428,3.8781590565624406,2.619523431251973,2.9895539882697078,0.2,3.680895032929156,109.1185,49.33543864255395,401.6537446506801,41571.286126808285,18.899422262482073,112.74059946299424,49.33543864255395,164.84040775064273,3.8781590565624406,2.6195234312519715,0.2,2,109.1185,49.33543864255395,218.237,41571.286126808285,18.899422262482073,112.74059946299424,49.33543864255395,164.84040775064273,3.8781590565624406,2.6195234312519715
2.14,50,1,42083.149029855,403.8165980088965,18.862499406214063,112.9554785826281,49.33399479157954,165.31558902679825,3.8865403043377267,2.625837626149425,3.001963557149968,0.2,3.702629951274517,109.0621,49.33399479157954,403.8165980088965,41662.31753955645,18.862499406214063,112.9554785826281,49.33399479157954,165.31558902679825,3.8865403043377267,2.625837626149425,0.2,2,109.0621,49.33399479157954,218.1242,41662.31753955645,18.862499406214063,112.9554785826281,49.33399479157954,165.31558902679825,3.8865403043377267,2.625837626149425
2.15,50,1,42174.90174690255,405.9864175535078,18.82572483006295,113.17029697950186,49.33255409387972,165.79109924502765,3.894903745549916,2.6321380514587256,3.0143636261424493,0.2,3.7244751851154336,109.005,49.33255409387972,405.9864175535078,41753.152729433525,18.82572483006295,113.17029697950186,49.33255409387972,165.79109924502765,3.894903745549916,2.6321380514587256,0.2,2,109.005,49.33255409387972,218.01,41753.152729433525,18.82572483006295,113.17029697950186,49.33255409387972,165.79109924502765,3.894903745549916,2.6321380514587256
2.16,50,1,42266.457518867624,408.1632209332652,18.789097494348358,113.38505581100532,49.33111652941795,166.26694016872537,3.9032494911988214,2.6384247968114725,3.026759776607352,0.2,3.7464349297343866,108.9471,49.33111652941795,408.1632209332652,41843.79294367895,18.789097494348358,113.38505581100532,49.33111652941795,166.26694016872537,3.9032494911988214,2.6384247968114725,0.2,2,108.9471,49.33111652941795,217.8942,41843.79294367895,18.789097494348358,113.38505581100532,49.33111652941795,166.26694016872537,3.9032494911988214,2.6384247968114725
2.17,50,1,42357.817592496816,410.34702580933276,18.752616370121604,113.59975622200061,49.329682078366034,166.7431135450982,3.911577651160531,2.6446979508734008,3.0391536826597783,0.2,3.7685065531193174,108.8885,49.329682078366034,410.34702580933276,41934.23941657185,18.752616370121604,113.59975622200061,49.329682078366034,166.7431135450982,3.911577651160531,2.6446979508734008,0.2,2,108.8885,49.329682078366034,217.777,41934.23941657185,18.752616370121604,113.59975622200061,49.329682078366034,166.7431135450982,3.911577651160531,2.6446979508734008
2.18,50,1,42448.98320163173,412.537849855575,18.716280439021187,113.81439934501152,49.32825072110076,167.21962110542,3.919888334202872,2.6509576013588605,3.051534890708256,0.2,3.7906943074561403,108.8291,49.32825072110076,412.537849855575,42024.49336961541,18.716280439021187,113.81439934501152,49.32825072110076,167.21962110542,3.919888334202872,2.6509576013588605,0.2,2,108.8291,49.32825072110076,217.6582,42024.49336961541,18.716280439021187,113.81439934501152,49.32825072110076,167.21962110542,3.919888334202872,2.6509576013588605
